"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","Filename","Appendage","Variable"
0.3097408,0.3390161,0.3709927,0.4063279,0.4449096,0.4871933,0.5319874,0.57862,0.6279596,0.6803472,0.7376568,0.8000297,0.8666431,0.9378452,1.012868,1.092201,1.13834,1.074326,0.9850276,0.881708,0.770237,0.6427447,0.4858109,0.2916454,0.06710433,-0.1771396,-0.4299989,-0.6922025,-0.9654116,-1.246918,-1.52302,-1.778438,-2.002483,-2.194467,-2.358491,-2.497352,-2.605332,-2.671354,-2.68461,-2.642636,-2.548821,-2.405299,-2.21704,-1.991953,-1.739296,-1.465958,-1.17312,-0.863363,-0.5373152,-0.192239,0.1749259,0.5700814,1.00126,1.477365,2.000858,2.540476,3.055909,3.509728,3.879993,4.158993,4.346574,4.464708,4.550899,4.641112,4.752427,4.881773,4.978112,5.129819,5.300076,5.495539,5.730424,6.03438,6.438512,6.954651,7.545923,7.739504,7.642864,7.526321,7.393716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.9185698,0.8034587,0.6450888,0.482226,0.3300992,0.1924331,0.06760003,-0.04624145,-0.1521257,-0.2424414,-0.3068544,-0.1927258,-0.042385,0.128823,0.3026368,0.4635648,0.5997836,0.6992348,0.7526209,0.7556693,0.7070206,0.6103236,0.4710457,0.2942291,0.08675205,-0.144353,-0.3909527,-0.6413892,-0.8836713,-1.101416,-1.272868,-1.379004,-1.405612,-1.350282,-1.217729,-1.016185,-0.7573466,-0.4575164,-0.1338581,0.1997295,0.5387211,0.8818845,1.228576,1.572538,1.905043,2.218878,2.505089,2.750186,2.940353,3.063376,3.125406,3.143644,3.136552,3.119779,3.099313,3.100527,3.086274,3.088911,3.120185,3.190289,3.301228,3.446563,3.617906,3.805463,4.001926,4.202716,4.403705,4.602114,4.797428,4.988875,5.177081,5.36532,5.565857,5.76297,5.977024,6.22152,6.174196,6.097779,6.004608,5.891867,5.756457,5.596061,5.411552,5.205872,4.982127,4.743363,4.493608,4.237918,3.982988,3.736097,3.504401,3.293593,3.10511,2.93789,2.789367,2.653518,2.523187,2.392207,2.254012,2.102491,1.932357,"nal res","e/sal","StressDV"
0.3522143,0.02021891,-0.2839729,-0.5533981,-0.7831064,-0.9738452,-1.129022,-1.252686,-1.352263,-1.435477,-1.511469,-1.590146,-1.678794,-1.784622,-1.910161,-2.025012,-2.065355,-2.090288,-2.088788,-2.051705,-1.970242,-1.848046,-1.697071,-1.529811,-1.362903,-1.214522,-1.105631,-1.053708,-1.064024,-1.141229,-1.285773,-1.491291,-1.746271,-2.034308,-2.336649,-2.633413,-2.90424,-3.137908,-3.332067,-3.48725,-3.604945,-3.682509,-3.71911,-3.715651,-3.67132,-3.585808,-3.458041,-3.286127,-3.068548,-2.803752,-2.504354,-2.195167,-1.900955,-1.638704,-1.412914,-1.224376,-1.065808,-0.9078101,-0.7080744,-0.3564839,0.0541088,0.4824264,0.8338236,1.216073,1.59601,1.995212,2.424654,2.885437,3.378841,3.896283,4.410574,4.89271,5.325255,5.731579,6.140705,6.575805,6.824363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.3098236,0.1491418,-0.04212452,-0.257546,-0.4900298,-0.7309073,-0.9699956,-1.196302,-1.399329,-1.568964,-1.695756,-1.773144,-1.801489,-1.783942,-1.724218,-1.627722,-1.500847,-1.346752,-1.167725,-0.9661211,-0.7442516,-0.5052656,-0.2569172,-0.007457562,0.2355541,0.4652196,0.6762531,0.8676714,1.03956,1.192335,1.326883,1.444336,1.545327,1.630393,1.700309,1.755714,1.797271,1.827436,1.849519,1.866903,1.882847,1.900678,1.923439,1.953904,1.994441,2.047257,2.1146,2.198496,2.300623,2.422528,2.56595,2.731525,2.91562,3.113893,3.322645,3.538544,3.759429,3.987365,4.22522,4.426227,4.692316,4.972338,5.260575,5.550112,5.867192,6.136907,6.38772,6.62172,6.842533,7.05323,7.256748,7.454703,7.642203,7.81228,7.957502,8.070773,8.146744,8.185345,8.187575,7.960011,7.657464,7.329255,6.977591,6.605824,6.218388,5.820129,5.415572,5.008021,4.601143,4.198513,3.802957,3.417377,3.045536,2.690538,2.35424,2.037985,1.743167,1.470491,1.219815,0.9377129,0.7430995,"nal res","e/sal","StressDV"
0.9812711,0.8957883,0.813082,0.7371941,0.6716713,0.6200062,0.585405,0.5696883,0.5732615,0.5957544,0.6361603,0.693664,0.7681323,0.8597027,0.9688479,1.095795,1.239703,1.399471,1.574243,1.762964,1.963988,2.173755,2.388152,2.602313,2.811122,3.011443,3.204018,3.38984,3.569846,3.745301,3.915857,4.078912,4.231844,4.372163,4.497717,4.610432,4.715344,4.818181,4.924888,5.040265,5.163143,5.290522,5.419167,5.545457,5.667347,5.78676,5.905791,6.026075,6.148922,6.27567,6.407786,6.546627,6.693837,6.851234,7.021186,7.177122,7.380162,7.603925,7.848828,8.107914,8.371841,8.631719,8.879142,9.126465,9.334648,9.521789,9.686494,9.607396,9.486597,9.352785,9.205387,9.043566,8.866794,8.674953,8.467784,8.245085,8.007657,7.75705,7.494411,7.220522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
-0.04947854,-0.1397018,-0.2115555,-0.2662391,-0.3112075,-0.3581977,-0.4184253,-0.4937107,-0.5828564,-0.6866535,-0.808866,-0.9508425,-1.100139,-1.238069,-1.344765,-1.400936,-1.391109,-1.314196,-1.174207,-0.9829585,-0.759667,-0.5222061,-0.2822363,-0.05043004,0.1720742,0.3943194,0.6228388,0.853596,1.081868,1.303882,1.51499,1.712063,1.900637,2.088257,2.278618,2.471609,2.665367,2.851385,3.019452,3.168324,3.306586,3.443104,3.582953,3.73001,3.879259,4.0159,4.128393,4.2243,4.317423,4.426628,4.575489,4.77547,4.986716,5.157131,5.270355,5.346835,5.409569,5.480898,5.581076,5.7147,5.871565,6.042691,6.226882,6.421837,6.639212,6.883193,7.156051,7.439096,7.709551,7.955407,8.18797,8.385322,8.581209,8.79163,8.581616,8.328089,8.026908,7.682922,7.311665,6.930187,6.551954,6.187422,5.826281,5.449829,5.05146,4.638307,4.215734,3.783511,3.3432,2.909767,2.510563,2.169384,1.889828,1.664406,1.473286,1.292018,1.106224,0.9176946,0.7313605,0.5502849,0.375457,"nal res","e/sal","StressDV"
0.5494709,0.5800549,0.6066302,0.6265041,0.6389699,0.6442077,0.6409162,0.6278181,0.604581,0.5702105,0.5249642,0.4718508,0.4148228,0.3576727,0.3035285,0.2545625,0.2122231,0.1779919,0.1549747,0.1470266,0.1572699,0.189053,0.2449587,0.3252578,0.4302035,0.5606213,0.7175935,0.9036203,1.121418,1.373128,1.658903,1.971625,2.300546,2.633952,2.959935,3.271639,3.565511,3.838307,4.087599,4.313677,4.519665,4.70991,4.889916,5.061391,5.21947,5.359061,5.47508,5.564249,5.629088,5.673088,5.699392,5.710448,5.708099,5.694891,5.674282,5.650658,5.629261,5.615029,5.612626,5.626442,5.660478,5.718484,5.803806,5.918831,6.061856,6.227545,6.380748,6.57471,6.771071,6.961743,7.139169,7.296307,7.428598,7.537115,7.624013,7.69109,7.738071,7.75527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
1.257783,1.255753,1.2403,1.209326,1.160471,1.093142,1.00902,0.9113496,0.8054694,0.6995453,0.6029001,0.5219111,0.4618802,0.4281302,0.4249391,0.4546091,0.5173256,0.611551,0.7335278,0.8781451,1.042383,1.223984,1.420088,1.627737,1.842992,2.059452,2.270466,2.469761,2.651615,2.812149,2.948892,3.060269,3.145305,3.203515,3.2357,3.243457,3.228566,3.192618,3.138088,3.068418,2.987289,2.898586,2.805845,2.709918,2.610707,2.507874,2.401205,2.293052,2.188227,2.091854,2.009293,1.9455,1.904628,1.890853,1.908416,1.961158,2.048361,2.164203,2.302077,2.454908,2.616637,2.787199,2.967716,3.158666,3.360205,3.570946,3.786681,4.002559,4.213553,4.414845,4.583084,4.753203,4.901415,5.024762,5.120944,5.189142,5.248107,5.258273,5.238769,5.1872,5.102185,4.983625,4.83185,4.647561,4.431418,4.184815,3.793635,3.392135,3.009446,2.649652,2.315748,2.010523,1.735765,1.489937,1.270491,1.075246,0.9021743,0.7147848,0.5277166,0.3652865,0.2270216,"nal res","e/sal","StressDV"
0.9394323,1.005332,1.075705,1.153024,1.240426,1.34062,1.456182,1.590598,1.747173,1.794603,1.784047,1.758386,1.759783,1.75292,1.737896,1.714527,1.68378,1.649869,1.621143,1.607446,1.6203,1.669532,1.756473,1.878868,2.032278,2.210502,2.409724,2.627349,2.860787,3.107613,3.364233,3.62686,3.892026,4.156123,4.412248,4.652338,4.868773,5.056651,5.220024,5.365483,5.500179,5.629771,5.754841,5.875343,5.991348,6.102255,6.206477,6.302394,6.38799,6.46247,6.52895,6.591177,6.641557,6.705097,6.772549,6.843594,6.918658,6.998859,7.086356,7.183117,7.290549,7.408301,7.533978,7.66546,7.80033,7.935606,8.06917,8.199224,8.323341,8.456331,8.568932,8.678822,8.786503,8.890655,8.982576,9.051491,8.892204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.7408634,0.7417131,0.7210934,0.6780881,0.6144406,0.5315942,0.431881,0.3200202,0.2007675,0.07743706,-0.04705931,-0.1705241,-0.2924048,-0.4134385,-0.5340406,-0.6536952,-0.7715596,-0.8854483,-0.9912634,-1.085381,-1.165209,-1.227805,-1.270347,-1.291028,-1.288715,-1.262711,-1.213493,-1.142807,-1.053493,-0.9487004,-0.8320586,-0.7071478,-0.5758241,-0.4391901,-0.2989286,-0.1562558,-0.0122398,0.1308279,0.2706025,0.4053399,0.5339434,0.6577865,0.7797599,0.9032089,1.031347,1.165889,1.307425,1.456171,1.61158,1.773017,1.940334,2.113297,2.291312,2.474526,2.665899,2.869113,3.087548,3.324279,3.578829,3.846972,4.124281,4.406287,4.688822,4.969439,5.246446,5.517929,5.7814,6.036064,6.282432,6.520501,6.749287,6.966931,7.170734,7.357154,7.530559,7.668647,7.769669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.5633576,0.6231884,0.6665899,0.6893843,0.6872892,0.6574362,0.6005943,0.5197053,0.4181115,0.3006531,0.1730237,0.03666849,-0.1083803,-0.2603551,-0.4157354,-0.5728656,-0.733325,-0.8982739,-1.068684,-1.245107,-1.418173,-1.573658,-1.697565,-1.776928,-1.80446,-1.782601,-1.715766,-1.609685,-1.470607,-1.302354,-1.107517,-0.8889787,-0.6494106,-0.3921274,-0.1227341,0.1531363,0.4303946,0.7041647,0.9713992,1.231052,1.482979,1.727254,1.964913,2.200457,2.439386,2.687408,2.950029,3.228679,3.521291,3.825852,4.140533,4.46414,4.797399,5.141232,5.496208,5.862546,6.238338,6.619138,7.000095,7.376583,7.744682,8.102891,8.44787,8.785584,9.11156,9.423681,9.718188,9.721897,9.493717,9.244496,8.976749,8.69382,8.399344,8.096898,7.789025,7.475977,7.157313,6.831962,6.499085,6.160501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
-0.05122838,-0.2507556,-0.4748043,-0.7197629,-0.9790231,-1.245352,-1.511251,-1.768067,-2.008134,-2.227473,-2.425876,-2.603498,-2.761242,-2.900532,-3.025068,-3.139345,-3.248091,-3.35303,-3.447636,-3.524979,-3.578928,-3.603703,-3.594794,-3.547893,-3.458567,-3.323886,-3.144816,-2.923113,-2.660941,-2.362018,-2.032915,-1.680648,-1.312525,-0.9367108,-0.5629075,-0.2010954,0.1387233,0.4487673,0.7287748,0.9810131,1.209348,1.418639,1.61195,1.791317,1.958694,2.116025,2.268398,2.422621,2.585918,2.763401,2.953632,3.153731,3.360427,3.570375,3.780798,3.988667,4.190244,4.383532,4.572885,4.764272,4.963912,5.177734,5.406339,5.647581,5.908406,6.168652,6.432866,6.69669,6.956314,7.205435,7.448944,7.638603,7.780985,7.868399,7.91081,7.922524,7.915663,7.72216,7.43465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.316139,0.246891,0.1810045,0.1205962,0.06459431,0.01130873,-0.03865111,-0.08683453,-0.1336506,-0.1767323,-0.2158172,-0.249958,-0.2796554,-0.3092666,-0.3417991,-0.3767449,-0.4098111,-0.4345041,-0.4444102,-0.4356461,-0.4035205,-0.3441031,-0.2573146,-0.145861,-0.0146093,0.1299835,0.2853939,0.4500452,0.6231188,0.8005262,0.9693572,1.115314,1.228563,1.315412,1.388223,1.461018,1.538925,1.619487,1.700637,1.779144,1.852803,1.919939,1.97837,2.034281,2.127718,2.232554,2.354051,2.491847,2.64352,2.808178,2.983178,3.163059,3.344258,3.526332,3.71308,3.910138,4.122139,4.355326,4.617879,4.916069,5.249629,5.612447,5.996627,6.393704,6.819215,7.222514,7.615656,7.989488,8.349242,8.648338,8.896407,8.827647,8.679887,8.50309,8.295643,8.05857,7.794336,7.504045,7.187329,6.843216,6.46939,6.066228,5.63626,5.182741,4.712451,4.235765,3.763957,3.309627,2.882277,2.487642,2.129825,1.808365,1.519183,1.259807,1.028455,0.8257312,0.654523,0.5174517,0.4160702,0.352063,0.3274428,"nal res","e/sal","StressDV"
0.2183123,0.1907012,0.1443444,0.08132475,0.003462432,-0.08417518,-0.1786698,-0.2753786,-0.3679987,-0.4553224,-0.5355452,-0.6124122,-0.6879904,-0.7635713,-0.8339604,-0.8942366,-0.9374323,-0.9628013,-0.9799001,-1.001566,-1.031074,-1.066629,-1.099782,-1.116776,-1.109212,-1.079735,-1.032552,-0.9601665,-0.8551622,-0.7198276,-0.5652137,-0.4009214,-0.2404289,-0.09381621,0.03772921,0.1585643,0.2662779,0.3577814,0.4482849,0.5776645,0.7092535,0.8440565,0.9811423,1.11602,1.241789,1.360751,1.47938,1.601521,1.749278,1.957436,2.188812,2.440846,2.693064,2.923132,3.138342,3.360078,3.608159,3.89152,4.203061,4.525444,4.830666,5.114084,5.38096,5.645156,5.94374,6.241472,6.535006,6.812971,7.098298,7.421311,7.797966,8.2376,8.725212,8.929569,8.735399,8.511196,8.268105,8.004199,7.702817,7.356727,6.967946,6.539223,6.068027,5.556977,5.012753,4.443693,3.859758,3.272616,2.706653,2.191382,1.74563,1.379027,1.094911,0.8779557,0.7121211,0.589818,0.514453,0.4759934,0.4450382,0.385694,0.2672201,"nal res","e/sal","StressDV"
-0.8386659,-1.005213,-1.165824,-1.303883,-1.428683,-1.536661,-1.624808,-1.689639,-1.728167,-1.739349,-1.722463,-1.677171,-1.6047,-1.509307,-1.397273,-1.276719,-1.156846,-1.043972,-0.9425914,-0.8571314,-0.7904326,-0.7439071,-0.7186323,-0.7141121,-0.7281331,-0.7572257,-0.7961941,-0.838375,-0.8780789,-0.9116325,-0.9355092,-0.9475113,-0.9452394,-0.922824,-0.8748414,-0.7976353,-0.692892,-0.5692616,-0.4367944,-0.3049852,-0.1798349,-0.06530762,0.0351099,0.1197998,0.191765,0.2636719,0.4173688,0.5745238,0.7332783,0.8910103,1.045601,1.195292,1.339778,1.479759,1.616184,1.751748,1.893026,2.046606,2.218527,2.412976,2.630011,2.8686,3.128181,3.406976,3.69936,4.003916,4.313029,4.623035,4.932139,5.238658,5.53938,5.82744,6.095461,6.344048,6.549107,6.712661,6.773403,6.333858,5.863892,5.369292,4.855035,4.324988,3.785037,3.243163,2.707009,2.185603,1.688927,1.22755,0.8132352,0.4583123,0.1663714,-0.06607594,-0.2424366,-0.3682136,-0.4508302,-0.498264,-0.5194375,-0.5222543,-0.5116037,-0.4911352,-0.464128,"nal res","e/sal","StressDV"
1.37216,1.472299,1.582886,1.624418,1.645015,1.651638,1.642901,1.620279,1.589346,1.557429,1.534544,1.519237,1.507389,1.495943,1.48039,1.458191,1.433709,1.413051,1.40039,1.396335,1.401559,1.4225,1.470382,1.555162,1.674549,1.819336,1.978961,2.142195,2.297394,2.436017,2.55712,2.662401,2.75976,2.862285,2.981317,3.118935,3.272686,3.441058,3.64763,3.869333,4.089314,4.305874,4.519358,4.734913,4.964508,5.219955,5.496953,5.776615,6.040548,6.28346,6.519472,6.728572,6.94114,7.178478,7.446877,7.721354,7.974156,8.196724,8.418153,8.615595,8.807061,8.987575,9.153837,9.306493,9.447497,9.582794,9.728182,9.89847,10.09278,10.0039,9.881998,9.763628,9.647337,9.530705,9.414342,9.301136,9.192641,9.08269,8.961949,8.828004,8.696423,8.587232,8.513724,8.479754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.2319864,0.1798428,0.1119097,0.02806769,-0.07321444,-0.1870152,-0.315263,-0.4487821,-0.5902053,-0.7372413,-0.885756,-1.033134,-1.176539,-1.316385,-1.457029,-1.604237,-1.762646,-1.933339,-2.114952,-2.303827,-2.494184,-2.67629,-2.838917,-2.97283,-3.071574,-3.128388,-3.136843,-3.09304,-2.998628,-2.857223,-2.673449,-2.432488,-2.142653,-1.83434,-1.517561,-1.195911,-0.8692625,-0.5370887,-0.1992392,0.1718117,0.5461252,0.9162587,1.276361,1.619524,1.939774,2.231077,2.490511,2.718311,2.914406,3.078823,3.210491,3.307413,3.368272,3.395105,3.394545,3.374872,3.34611,3.319723,3.385654,3.4742,3.589614,3.7318,3.898915,4.088205,4.305275,4.537144,4.795016,5.081745,5.395321,5.725947,6.061612,6.390434,6.707927,7.012848,7.302648,7.57368,7.817037,8.022293,8.180272,8.23504,7.821343,7.377608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.2140328,0.1395888,0.03083854,-0.121857,-0.3169722,-0.5426557,-0.784604,-1.027574,-1.251275,-1.442483,-1.59718,-1.718435,-1.809581,-1.872937,-1.913663,-1.93491,-1.934764,-1.911627,-1.846649,-1.762732,-1.676241,-1.582724,-1.473626,-1.340249,-1.179381,-1.001206,-0.8219669,-0.6738538,-0.5830583,-0.5464795,-0.5548843,-0.604677,-0.6884534,-0.791717,-0.8933414,-0.9672265,-1.001474,-1.005262,-0.9884351,-0.9526272,-0.8904073,-0.7913716,-0.6722546,-0.5657449,-0.4516624,-0.2860732,-0.0872031,0.1080772,0.2875059,0.4504602,0.6040843,0.765314,0.9974291,1.349198,1.785527,2.26177,2.76608,3.264534,3.796332,4.351009,4.872432,5.305264,5.525217,5.551423,5.464422,5.335491,5.215525,5.164218,5.234023,5.411349,5.647072,5.897292,6.079847,6.225449,6.408878,6.657695,6.984634,7.345033,7.707297,8.055557,8.319601,8.160332,7.989596,7.796012,7.557864,7.252675,6.865302,6.388174,5.821901,5.17878,4.48566,3.78119,3.099835,2.465342,1.894852,1.397523,0.9770013,0.6387721,0.3819306,0.1975524,0.07740205,"nal res","e/sal","StressDV"
0.2196083,0.08136399,-0.05087133,-0.1856324,-0.3154218,-0.4379041,-0.5517673,-0.6416189,-0.708653,-0.7617747,-0.8011166,-0.8276514,-0.8421726,-0.8458963,-0.8410727,-0.8280852,-0.8044686,-0.768293,-0.7184144,-0.6535471,-0.5732194,-0.4779674,-0.368543,-0.2450028,-0.1075627,0.04229304,0.2030043,0.373756,0.5536008,0.739176,0.9261723,1.110771,1.288965,1.457761,1.618074,1.772372,1.923255,2.073193,2.224312,2.378242,2.535708,2.696767,2.86153,3.029382,3.198952,3.368771,3.53799,3.706334,3.888987,4.11295,4.337455,4.561622,4.784668,5.00633,5.226988,5.447011,5.6669,5.888022,6.125758,6.355804,6.591784,6.838137,7.1002,7.382249,7.687382,8.016943,8.385573,8.758625,9.149243,9.553039,9.960746,10.0142,9.780482,9.526675,9.257116,8.974947,8.683609,8.387524,8.091225,7.799443,7.517486,7.251069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.4907496,0.4963218,0.4802269,0.4400084,0.3730619,0.278321,0.156497,0.008760298,-0.1618052,-0.34911,-0.5477458,-0.7538325,-0.9625697,-1.16866,-1.367336,-1.553541,-1.721562,-1.86661,-1.98617,-2.079039,-2.143976,-2.180818,-2.190033,-2.17238,-2.129524,-2.064263,-1.963603,-1.836171,-1.683169,-1.504058,-1.297586,-1.063272,-0.8013237,-0.5112413,-0.192363,0.1516865,0.5140604,0.8870292,1.261179,1.625634,1.969956,2.284721,2.561297,2.795424,2.989382,3.146739,3.271687,3.370542,3.452591,3.52731,3.604868,3.696024,3.807964,4.037913,4.31365,4.627436,4.978011,5.362644,5.777953,6.21959,6.704935,7.197318,7.713514,8.250355,8.798293,9.342661,9.868443,10.36121,10.18528,9.908782,9.618948,9.329616,9.054007,8.799364,8.570747,8.372596,8.207631,8.072466,7.960375,7.863079,7.770279,7.674885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
-0.2725633,-0.331112,-0.3988544,-0.4757748,-0.5617914,-0.6575314,-0.7624432,-0.8739736,-0.989248,-1.105277,-1.218124,-1.324825,-1.423772,-1.513746,-1.592668,-1.659366,-1.715368,-1.762667,-1.802697,-1.836584,-1.862622,-1.877377,-1.876898,-1.857624,-1.817043,-1.753506,-1.665512,-1.552469,-1.414707,-1.254314,-1.074873,-0.8811563,-0.678488,-0.4714801,-0.2633065,-0.05696456,0.1451648,0.3414042,0.5290613,0.7047481,0.8658638,1.010453,1.13735,1.248065,1.345206,1.431587,1.50968,1.581245,1.647881,1.711181,1.772413,1.833833,1.900804,1.979499,2.076115,2.197033,2.344752,2.516553,2.708629,2.91675,3.136928,3.368982,3.614203,3.874284,4.150637,4.442324,4.746993,5.057745,5.3696,5.675413,5.966503,6.233676,6.467321,6.658009,6.797939,6.881031,6.901875,6.856928,6.745626,6.570045,6.334199,5.911558,5.398738,4.889467,4.390666,3.909469,3.451576,3.020156,2.616318,2.240971,1.894684,1.577309,1.289435,1.032549,0.8084135,0.6187094,0.465565,0.3504355,0.2714864,0.2229384,0.1963456,"nal res","e/sal","StressDV"
-0.9122451,-1.141386,-1.381074,-1.627876,-1.877592,-2.125527,-2.367494,-2.59939,-2.816924,-3.016467,-3.195574,-3.351992,-3.483173,-3.586626,-3.661832,-3.709025,-3.72905,-3.723793,-3.695855,-3.630183,-3.540747,-3.432668,-3.311049,-3.181138,-3.048278,-2.916604,-2.786555,-2.657613,-2.528823,-2.399253,-2.268662,-2.136855,-2.002758,-1.865111,-1.722695,-1.576132,-1.427043,-1.276869,-1.126805,-0.9776726,-0.8303547,-0.6196676,-0.383139,-0.1547318,0.0617613,0.2651581,0.4551046,0.6316405,0.7948949,0.9451548,1.082837,1.20829,1.321569,1.422384,1.509428,1.581167,1.63673,1.676001,1.700231,1.713847,1.722524,1.73217,1.749156,1.780055,1.830557,1.905471,2.009086,2.144968,2.314779,2.518124,2.754074,3.021072,3.316219,3.635478,4.00073,4.356768,4.721439,5.087394,5.444213,5.779883,5.277768,4.62014,3.9329,3.231295,2.533116,1.857269,1.223057,0.6473005,0.1403612,-0.2902387,-0.6385436,-0.9014331,-1.08311,-1.193081,-1.241145,-1.237692,-1.194013,-1.12095,-1.028663,-0.9273865,-0.827861,"nal res","e/sal","StressDV"
0.1446528,-0.00895821,-0.1571196,-0.2974721,-0.4276082,-0.5454623,-0.6510285,-0.745808,-0.8311253,-0.9087793,-0.9807381,-1.044215,-1.094098,-1.125384,-1.133539,-1.114704,-1.066105,-0.9857169,-0.8723769,-0.7251431,-0.5445401,-0.332905,-0.09389927,0.1681878,0.4484081,0.7413852,1.059181,1.370319,1.665569,1.935044,2.169925,2.36393,2.51266,2.614264,2.672286,2.692887,2.711358,2.711085,2.697773,2.678551,2.660489,2.65025,2.654332,2.678681,2.72857,2.808502,2.922393,3.070535,3.249128,3.453153,3.67747,3.916834,4.165602,4.418188,4.669527,4.914627,5.156889,5.384795,5.606362,5.823562,6.037032,6.244069,6.442017,6.628911,6.80357,6.966769,7.120692,7.266949,7.406841,7.558166,7.699422,7.854389,8.030359,8.233775,8.463315,8.70536,8.613814,8.404464,8.180181,7.943935,7.697553,7.443613,7.184431,6.921107,6.65348,6.381149,6.103009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
0.5348059,0.5702744,0.6024969,0.6308508,0.6557331,0.6775226,0.6540715,0.6169029,0.5770946,0.5395437,0.5110785,0.4970643,0.5010238,0.525075,0.5688656,0.6306165,0.7061087,0.7886457,0.8718723,0.951769,1.02475,1.089122,1.143915,1.187366,1.219608,1.242079,1.260024,1.281091,1.312101,1.356081,1.415166,1.50224,1.601906,1.711117,1.826141,1.943795,2.06294,2.181727,2.297337,2.407504,2.511395,2.609091,2.701578,2.78903,2.872337,2.953737,3.034282,3.113533,3.192469,3.272626,3.35606,3.455376,3.494973,3.513725,3.52789,3.534791,3.531914,3.519579,3.500254,3.477767,3.454873,3.43157,3.407359,3.381569,3.353678,3.323246,3.289421,3.251088,3.207347,3.157248,3.099824,3.033936,2.958885,2.874686,2.78182,2.68057,2.570941,2.453546,2.330979,2.206312,2.082942,1.962543,1.845362,1.731041,1.618391,1.50604,1.393449,1.280914,1.170093,1.062887,0.9608259,0.8660851,0.7811716,0.7077249,0.6465057,0.5963476,0.5547634,0.5184549,0.4835683,0.4466812,0.4054689,"nal res","e/sal","StressDV"
0.4509533,0.4582985,0.4677056,0.4789078,0.4917863,0.5059721,0.5215154,0.538846,0.5580266,0.5792363,0.6031133,0.6301082,0.6605265,0.6950406,0.7345888,0.7798997,0.809923,0.8219375,0.8357462,0.8537479,0.8794167,0.9151719,0.9600546,1.012363,1.069378,1.12819,1.189328,1.254133,1.323107,1.397054,1.477778,1.566525,1.664198,1.771303,1.885641,2.003992,2.151474,2.306525,2.458306,2.604021,2.742209,2.871934,2.993009,3.106321,3.212623,3.312417,3.406503,3.495316,3.578616,3.656525,3.729126,3.795941,3.856807,3.888001,3.903388,3.915067,3.921387,3.920657,3.911453,3.892751,3.863785,3.824211,3.775424,3.719633,3.658857,3.594742,3.527427,3.456583,3.381985,3.303859,3.222519,3.137845,3.049152,2.955429,2.857269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nal res","e/sal","StressDV"
